# Rime user dictionary
#@/db_name	flypy_flypy
#@/db_type	userdb
#@/rime_version	1.7.3
#@/tick	10994
#@/user_id	d6af5fc8-5554-4ac5-acd2-c29a134afb1d
aa[ek 	阿	c=1 d=1 t=6286
zi[va 	子	c=3 d=1 t=8875
zi[vx gl[xw 	紫光	c=1 d=1 t=1762
zj[fr 	攢	c=2 d=1.69073 t=4009
zj[fr qm[jj 	攢錢	c=1 d=1 t=3922
zj[kz lx[rl 	咱倆	c=1 d=1 t=3941
zj[kz mf[rm 	咱們	c=11 d=1.00004 t=10562
zo[ov tm[ad 	昨天	c=23 d=2.39717 t=10511
zo[ov tm[ad wj[ov uh[la 	昨天晚上	c=1 d=1 t=10333
zo[ov wj[ov 	昨晚	c=1 d=1 t=4681
zo[rt 	坐	c=1 d=1 t=5529
zo[rv ve[lo 	作者	c=2 d=1 t=10335
zo[rv ww[dd 	作爲	c=8 d=2.49501 t=10515
zo[rv ye[la 	作業	c=18 d=1.31582 t=8758
zo[rv ys[kl 	作用	c=2 d=1 t=9873
zo[rw 	做	c=16 d=1.00181 t=10115
zo[rw dc[ad 	做到	c=1 d=1 t=1793
zo[rw gs[aa 	做工	c=1 d=1 t=6982
zo[rw hc[nz 	做好	c=2 d=1.97045 t=8025
zo[rw ti[or 	做題	c=1 d=1 t=6931
zo[ug bm[zl 	左邊	c=1 d=1 t=463
zo[ug yz[uk 	左右	c=10 d=1.00013 t=10618
zs[bx 	總	c=5 d=1.22339 t=7959
zs[bx ig[wv 	總成	c=1 d=1 t=7057
zs[bx jm[lm 	總監	c=1 d=1 t=10674
zs[bx jp[sk 	總結	c=3 d=1 t=8157
zu[kr gz[bx 	足夠	c=1 d=1 t=10175
zu[sq 	組	c=3 d=1.12112 t=4218
zu[sq he[rk 	組合	c=1 d=1.02312 t=8831
zu[sq he[rk jm[jz 	組合鍵	c=2 d=1.98511 t=8835
zu[sq vi[sb 	組織	c=1 d=1 t=4099
zv[oy 	最	c=8 d=1.02204 t=10909
zv[oy da[un 	最大	c=5 d=1 t=8967
zv[oy do[xx 	最多	c=2 d=1 t=4856
zv[oy hc[nz 	最好	c=3 d=1 t=5747
zv[oy hz[pk 	最後	c=6 d=1 t=9513
zv[oy iu[pd 	最初	c=1 d=1 t=10231
zv[oy jb[zj 	最近	c=8 d=1.00001 t=9086
zv[oy jm[vo dj[bl 	最簡單	c=1 d=1 t=3383
zv[oy kd[ac ui[nk 	最開始	c=2 d=1.00012 t=4050
zv[oy uc[xp 	最少	c=1 d=1 t=4860
zv[oy vs[sd 	最終	c=3 d=1.94953 t=9488
zv[oy wj[ov 	最晚	c=2 d=1.00004 t=7515
zv[oy xb[lj 	最新	c=2 d=1.00028 t=7452
zv[oy xl[rn 	最像	c=1 d=1 t=2565
zz[tr 	走	c=7 d=1.00035 t=10114
